bukov, Profile #1
1.0
7
359
0
0
15	3	2.3333	71.8
16	3	2.3333	107.51
17	3	2.3333	92.85
18	3	2.3333	107.25
19	3	2.3333	55.23
20	3	2.3333	70.73
21	3	2.3333	35.34
22	3	2.3333	28.96
0	3	2.6667	84.31
1	3	2.6667	45.73
2	3	2.6667	16.94
3	3	2.6667	9.91
4	3	2.6667	34.55
5	3	2.6667	29.89
6	3	2.6667	68.06
7	3	2.6667	104.4
8	3	2.6667	220.52
9	3	2.6667	320.74
10	3	2.6667	237.05
11	3	2.6667	155.22
12	3	2.6667	73.11
13	3	2.6667	61.74
14	3	2.6667	70.24
15	3	2.6667	123.13
16	3	2.6667	77.1
17	3	2.6667	96.06
18	3	2.6667	37.33
19	3	2.6667	71.55
20	3	2.6667	9.77
0	3	3	21.48
1	3	3	30.48
2	3	3	14.2
3	3	3	32.67
4	3	3	30.58
5	3	3	64.38
6	3	3	132.17
7	3	3	177.68
8	3	3	215.97
9	3	3	266.12
10	3	3	164.39
11	3	3	78.97
12	3	3	60.03
13	3	3	90.07
14	3	3	131.6
15	3	3	67.43
16	3	3	66.9
17	3	3	23.39
18	3	3	54.08
0	3	3.3333	22.33
1	3	3.3333	27.11
2	3	3.3333	30.37
3	3	3.3333	14.6
4	3	3.3333	97.44
5	3	3.3333	113.58
6	3	3.3333	176.2
7	3	3.3333	197.47
8	3	3.3333	187.41
9	3	3.3333	191.39
10	3	3.3333	73.36
11	3	3.3333	74.91
12	3	3.3333	95.48
13	3	3.3333	126.94
14	3	3.3333	53.09
15	3	3.3333	60.24
16	3	3.3333	20.49
0	3	3.6667	18.44
1	3	3.6667	34.3
2	3	3.6667	31.54
3	3	3.6667	68.92
4	3	3.6667	109.91
5	3	3.6667	203.17
6	3	3.6667	204.96
7	3	3.6667	177.97
8	3	3.6667	136.72
9	3	3.6667	113.48
10	3	3.6667	76.88
11	3	3.6667	80.45
12	3	3.6667	89.88
13	3	3.6667	35.61
14	3	3.6667	49.44
0	3	4	34.31
1	3	4	27.23
2	3	4	39.72
3	3	4	104.9
4	3	4	218.8
5	3	4	230.24
6	3	4	191.28
7	3	4	136.35
8	3	4	80.91
9	3	4	74.6
10	3	4	52.41
11	3	4	71.25
12	3	4	38.32
0	3	4.3333	15.77
1	3	4.3333	41.9
2	3	4.3333	42.8
3	3	4.3333	206.84
4	3	4.3333	252.88
5	3	4.3333	209.66
6	3	4.3333	143.99
7	3	4.3333	77.45
8	3	4.3333	52.93
9	3	4.3333	44.86
10	3	4.3333	89.83
0	3	4.6667	29.32
1	3	4.6667	66.25
2	3	4.6667	97.66
3	3	4.6667	235.12
4	3	4.6667	233.75
5	3	4.6667	142.31
6	3	4.6667	69.49
7	3	4.6667	36.03
8	3	4.6667	38.36
0	3	5	55.04
1	3	5	107.67
2	3	5	131.78
3	3	5	212.21
4	3	5	129.37
5	3	5	63.3
6	3	5	41.79
0	3	5.3333	73.38
1	3	5.3333	133.96
2	3	5.3333	84.96
3	3	5.3333	106.35
4	3	5.3333	68.48
0	3	5.6667	83.89
1	3	5.6667	77.88
2	3	5.6667	58.63
0	3	6	70.35
0
0
0
0
0
